iter	MultiClass
213	0.03157576934
214	0.03145803835
215	0.03131076044
216	0.03120024424
217	0.03106813141
218	0.03077951482
219	0.03049610054
220	0.03032477697
221	0.03006102377
222	0.02997165606
223	0.02973045179
224	0.02948720512
225	0.0292739526
226	0.02914481479
227	0.028853703
228	0.02859859868
229	0.02849765367
230	0.02838817033
231	0.02826033511
232	0.02810563685
233	0.02803554326
234	0.02788913383
235	0.02777240365
236	0.02748394537
237	0.02741131592
238	0.0271932258
239	0.02712231301
240	0.02699124376
241	0.02678570293
242	0.02670227034
243	0.02661605192
244	0.0265355179
245	0.02640489103
246	0.02623838
247	0.02616048991
248	0.02605865875
249	0.02592636914
250	0.02582605747
251	0.02562219969
252	0.02554405448
253	0.02532314715
254	0.02522276195
255	0.02500264952
256	0.02485398877
257	0.02477685338
258	0.02469241988
259	0.02461979836
260	0.02442537817
261	0.02435759291
262	0.02428871987
263	0.02413534362
264	0.02408369794
265	0.02401555312
266	0.02384905224
267	0.02365551203
268	0.0234346895
269	0.02326897028
270	0.02318835705
271	0.02303326942
272	0.02285710987
273	0.02269854959
274	0.02253864378
275	0.0224747601
276	0.02235567183
277	0.02227010059
278	0.02221943618
279	0.02214523559
280	0.02208436549
281	0.02194667757
282	0.02184291403
283	0.02178697684
284	0.02161899166
285	0.02154259802
286	0.02146708889
287	0.02131409781
288	0.02117087974
289	0.02098317917
290	0.02086649588
291	0.02081948972
292	0.02064437381
293	0.0205678113
294	0.02045211494
295	0.02039037648
296	0.02026219897
297	0.02021338941
298	0.02009443844
299	0.01999131117
300	0.01985138082
301	0.01979579731
302	0.01966359621
303	0.01955374931
304	0.01949269226
305	0.01943222229
306	0.01937471536
307	0.01930420504
308	0.01926110544
309	0.01920272061
310	0.01912218965
311	0.01906490445
312	0.01901036511
313	0.01895634972
314	0.01891371962
315	0.01879788604
316	0.01874527957
317	0.01870557878
318	0.0186514478
319	0.01858745065
320	0.01844541784
321	0.01840539108
322	0.01834873381
323	0.01829626341
324	0.01817031606
325	0.01812157759
326	0.01802333841
327	0.01799088798
328	0.01791843013
329	0.01780688565
330	0.01772341762
331	0.01768079054
332	0.01758894191
333	0.01754333667
334	0.01749607531
335	0.01741503123
336	0.01737965566
337	0.01732447979
338	0.01727841049
339	0.01724376667
340	0.01710634709
341	0.01706170513
342	0.01700203615
343	0.01696349726
344	0.01693533276
345	0.01690307355
346	0.01685835601
347	0.01683083679
348	0.01677986597
349	0.01674810395
350	0.01671639675
351	0.01668902355
352	0.01666259318
353	0.01663041416
354	0.01655127305
355	0.01646811876
356	0.01643654585
357	0.01635789404
358	0.0163198779
359	0.01629647257
360	0.01621074341
361	0.01610264214
362	0.01605864931
363	0.01603053705
364	0.01598478982
365	0.01595654072
366	0.01592847147
367	0.01589909947
368	0.01580731698
369	0.01578340511
370	0.01573935009
371	0.01569568916
372	0.01558853186
373	0.01555255574
374	0.01548161817
375	0.01542252891
376	0.01532906211
377	0.01527527609
378	0.01517008366
379	0.01514460579
380	0.01511053384
381	0.01504367991
382	0.01501872966
383	0.01499446281
384	0.0149186736
385	0.01484350821
386	0.01482309213
387	0.01480231609
388	0.0147071644
389	0.0146768035
390	0.01458152324
391	0.01456162955
392	0.01451304069
393	0.01446813415
394	0.0143997697
395	0.01437298329
396	0.01434389088
397	0.01426325693
398	0.01423254366
399	0.01421025731
400	0.01413589637
401	0.01405428756
402	0.01403297105
403	0.01399331766
404	0.01397088909
405	0.01389140984
406	0.01386278188
407	0.0138430582
408	0.01381620243
409	0.01374577112
410	0.01368655839
411	0.01363121837
412	0.01356255409
413	0.0135299883
414	0.01347888411
415	0.01345231017
416	0.01341419062
417	0.01339450929
418	0.01337495706
419	0.01332249273
420	0.01330558134
421	0.01328759846
422	0.01326893
423	0.01324323878
424	0.01319139321
425	0.01316266664
426	0.01313448611
427	0.01311641818
428	0.01309846416
429	0.01308070793
430	0.01305730994
431	0.01303932695
432	0.01301355656
433	0.01295087973
434	0.01292836865
435	0.01291082364
436	0.01285323992
437	0.01283024689
438	0.01278432895
439	0.01276722085
440	0.01274941854
441	0.01273250148
442	0.01265439783
443	0.01261942182
444	0.01260215758
445	0.01257500665
446	0.01255374993
447	0.01253849758
448	0.01250014562
449	0.01248709217
450	0.01246533525
451	0.01240708918
452	0.01239156111
453	0.01237654401
454	0.01232211202
455	0.01229786631
456	0.01228227113
457	0.01226228253
458	0.01224632219
459	0.01222410811
460	0.01217452863
461	0.01215876508
462	0.01214451609
463	0.01211259811
464	0.0120924563
465	0.01207431561
466	0.01205141645
467	0.0120362605
468	0.0120174364
469	0.01200599822
470	0.01194950508
471	0.01187996822
472	0.01186500952
473	0.0118347757
474	0.01181145886
475	0.01179862205
476	0.01176686511
477	0.01175319712
478	0.01168892639
479	0.01161963181
480	0.01158676503
481	0.01155022578
482	0.01153216084
483	0.01152143059
484	0.01150883856
485	0.01145328892
486	0.01143515908
487	0.01142202558
488	0.01140509452
489	0.01139253483
490	0.01138439496
491	0.01137168342
492	0.01133545935
493	0.0113181348
494	0.01130724743
495	0.01129085524
496	0.0112711529
497	0.01125207938
498	0.01122026806
499	0.01116845782
500	0.01115632109
501	0.0111087713
502	0.01107781742
503	0.01103483564
504	0.0109926829
505	0.01098263338
506	0.01096621927
507	0.01094989748
508	0.01089651498
509	0.01086757562
510	0.0108223899
511	0.01076326469
512	0.01071128977
513	0.01065261362
514	0.01063722237
515	0.01062191466
516	0.01060321395
517	0.01058574241
518	0.0105694031
519	0.01052666396
520	0.0104955912
521	0.01048136758
522	0.01047128405
523	0.0104543544
524	0.01042686791
525	0.0103794116
526	0.01033822961
527	0.01031201384
528	0.010294519
529	0.01027817297
530	0.01026192228
531	0.0102518574
532	0.0102192789
533	0.01017240176
534	0.01015738895
535	0.01014750805
536	0.01010043281
537	0.01008731328
538	0.01004408399
539	0.009997320432
540	0.009987543468
541	0.009952635961
542	0.009943457581
543	0.009934849062
544	0.009925061983
545	0.009914541783
546	0.009905393371
547	0.009896580586
548	0.009882386952
549	0.009855824246
550	0.009821649787
551	0.009812483342
552	0.009778466521
553	0.009744714587
554	0.009735015274
555	0.009725382208
556	0.009713307314
557	0.009698867008
558	0.009655841192
559	0.009619721805
560	0.009591429286
561	0.009544076945
562	0.009531923896
563	0.009520280156
564	0.009512487623
565	0.009497703621
566	0.009462233313
567	0.009430980441
568	0.009389784324
569	0.00937846357
570	0.009370292292
571	0.009358623604
572	0.009347446483
573	0.009307604689
574	0.00929653247
575	0.009275438549
576	0.009244851809
577	0.00923331967
578	0.009219408581
579	0.009195552157
580	0.009187536629
581	0.009174677484
582	0.00916400604
583	0.009130929478
584	0.009088273971
585	0.009045444695
586	0.009012135815
587	0.009004224469
588	0.008995964296
589	0.008985632463
590	0.0089778395
591	0.008970080935
592	0.008959871279
593	0.008953246686
594	0.008923482395
595	0.008892090439
596	0.008879225459
597	0.00887018662
598	0.008848138035
599	0.008838246399
600	0.00881082239
601	0.008775662997
602	0.008734698268
603	0.008724989632
604	0.008715326494
605	0.008688602078
606	0.008678635208
607	0.008669095225
608	0.008664635621
609	0.008629049564
610	0.008600073238
611	0.008577457292
612	0.008540750446
613	0.008501937124
614	0.008492622523
615	0.008472402156
616	0.00845305702
617	0.008447075799
618	0.008440170853
619	0.008407043476
620	0.008400322213
621	0.008392171986
622	0.008384325604
623	0.008347087553
624	0.008338197596
625	0.00832684863
626	0.008305483335
627	0.008272076894
628	0.00826333777
629	0.008254140107
630	0.008247561382
631	0.008220204163
632	0.00821332067
633	0.008188648172
634	0.008154052902
635	0.008147388145
636	0.008122870664
637	0.008110013025
638	0.008086734402
639	0.008080075899
640	0.008072134983
641	0.008063835031
642	0.008057527185
643	0.008052153864
644	0.008036977021
645	0.008014321936
646	0.008009000573
647	0.007998556876
648	0.007990465748
649	0.007980108291
650	0.007970456846
651	0.007964754579
652	0.007958726693
653	0.007940863735
654	0.007911133599
655	0.007880964132
656	0.007873129155
657	0.007863099398
658	0.007856072234
659	0.007837873281
660	0.007819027649
661	0.007810251803
662	0.007801780891
663	0.007793082123
664	0.00778745763
665	0.007779896733
666	0.007774682185
667	0.007766871805
668	0.007757250477
669	0.007751725352
670	0.00773175054
671	0.007715624901
672	0.007710630142
673	0.007704410547
674	0.007698633014
675	0.007693222327
676	0.007685121986
677	0.007679750733
678	0.007661653661
679	0.007632592709
680	0.007625417864
681	0.007594664869
682	0.007587553903
683	0.007563066697
684	0.007558200904
685	0.007546885177
686	0.007539877757
687	0.007522460065
688	0.007499375256
689	0.007494142455
690	0.007489473169
691	0.007483243144
692	0.007474395239
693	0.007467665746
694	0.007452696367
695	0.00742764553
696	0.00742061668
697	0.007413887996
698	0.007390094194
699	0.007385060011
700	0.007380044085
701	0.007375615463
702	0.0073492162
703	0.00733264105
704	0.007316191345
705	0.007290434427
706	0.007271641535
707	0.007263282118
708	0.007258398772
709	0.007250094446
710	0.007242724956
711	0.007236065311
712	0.007225538584
713	0.007210376439
714	0.007206087646
715	0.007198479122
716	0.007193101641
717	0.007188373966
718	0.007182054799
719	0.007162745659
720	0.007158064713
721	0.007143896715
722	0.007123369635
723	0.007118735285
724	0.007093835384
725	0.007075408398
726	0.007070742979
727	0.007046667231
728	0.007040610182
729	0.007034576131
730	0.007030142406
731	0.007005348485
732	0.006998482953
733	0.006990813111
734	0.00697593479
735	0.006971491976
736	0.006966813297
737	0.006943293653
738	0.006939496023
739	0.006934214379
740	0.006930442912
741	0.006926031864
742	0.006906601011
743	0.006899955175
744	0.006892530848
745	0.006885622462
746	0.006872693242
747	0.006869055212
748	0.006861731701
749	0.006847032631
750	0.006831414252
751	0.00680825691
752	0.0068026816
753	0.006798570884
754	0.006779242515
755	0.006776050958
756	0.006772457565
757	0.006747309548
758	0.006743898662
759	0.006738403506
760	0.006720641169
761	0.006698879904
762	0.006692336404
763	0.006678532694
764	0.006672335038
765	0.006650833458
766	0.006637230125
767	0.006631890618
768	0.006613345567
769	0.006607905118
770	0.006596589968
771	0.006591118744
772	0.006577777402
773	0.006572565206
774	0.006554890001
775	0.006536810601
776	0.00653067031
777	0.006510039243
778	0.006488334068
779	0.006465629884
780	0.006445433268
781	0.006439334504
782	0.006435558252
783	0.006429767324
784	0.006426514693
785	0.006421229124
786	0.006401150701
787	0.006397766247
788	0.006392246722
789	0.006381677011
790	0.006361413363
791	0.006348957089
792	0.006328611077
793	0.006308121806
794	0.00629453399
795	0.006290873493
796	0.006276719931
797	0.006272813034
798	0.006269180182
799	0.006257577118
800	0.006253967209
801	0.00625017726
802	0.006234162503
803	0.006223603206
804	0.006211692265
805	0.006208755972
806	0.006202707792
807	0.006185531471
808	0.006180585029
809	0.006164955564
810	0.006147776356
811	0.006128421525
812	0.006114481023
813	0.006093992947
814	0.00609050338
815	0.006082758486
816	0.006069561537
817	0.006052854935
818	0.00604944306
819	0.006038995812
820	0.006023096102
821	0.006010000912
822	0.006006950617
823	0.006002336959
824	0.005987290217
825	0.005969681562
826	0.00596096864
827	0.005955696783
828	0.005936438411
829	0.005919481276
830	0.005915530085
831	0.005896368879
832	0.005887220881
833	0.005882760562
834	0.005879327931
835	0.005868821167
836	0.005858705858
837	0.00584286061
838	0.005837417755
839	0.005834213486
840	0.005830842659
841	0.005826973046
842	0.005810951267
843	0.005807601039
844	0.005797293509
845	0.005785339734
846	0.005781159202
847	0.005777900572
848	0.005772600388
849	0.005769318125
850	0.005764731049
851	0.005752897331
852	0.00574915398
853	0.005746487566
854	0.005743250217
855	0.005727193019
856	0.005722002202
857	0.005714553586
858	0.005711395734
859	0.005708491306
860	0.005699258906
861	0.005690768827
862	0.00567432675
863	0.005657340252
864	0.005654354553
865	0.005651382326
866	0.005635736285
867	0.005623664036
868	0.005614637461
869	0.00559790425
870	0.005588695071
871	0.005571747067
872	0.005557309375
873	0.005540069325
874	0.005528718705
875	0.00552486863
876	0.005507814972
877	0.005502947279
878	0.005499970222
879	0.005497001866
880	0.005493107525
881	0.005488780374
882	0.005484468255
883	0.005480171082
884	0.005465003207
885	0.005461079298
886	0.005450420029
887	0.005442853046
888	0.005439047814
889	0.005422773342
890	0.005415086949
891	0.005411410183
892	0.005407744616
893	0.005395636942
894	0.005391995313
895	0.005389264031
896	0.005386377021
897	0.005370384853
898	0.005367636997
899	0.005363355788
900	0.005360714436
901	0.005354004988
902	0.00534945533
903	0.005340644995
904	0.005328830488
905	0.005325297942
906	0.005313564291
907	0.005310360173
908	0.005307729183
909	0.005305348505
910	0.005291496644
911	0.005288869552
912	0.005275113647
913	0.005261902614
914	0.005253242004
915	0.005249802338
916	0.005234543531
917	0.005220227525
918	0.005212485495
919	0.005208154749
920	0.005203838057
921	0.005194108943
922	0.005191578987
923	0.005178599093
924	0.005165533857
925	0.005162919526
926	0.005153389083
927	0.005149150467
928	0.005141589931
929	0.005139200891
930	0.005135273388
931	0.005121577747
932	0.005114299444
933	0.005108796768
934	0.005103652384
935	0.005093879649
936	0.005091482125
937	0.005082115037
938	0.005077032904
939	0.005069894463
940	0.0050661056
941	0.005062034311
942	0.005058830231
943	0.005053387721
944	0.005048126549
945	0.005045599519
946	0.005042745593
947	0.005033498871
948	0.005019450447
949	0.005017131706
950	0.005014737264
951	0.005005605412
952	0.005001893603
953	0.004998776424
954	0.004991075465
955	0.004987395486
956	0.00497627506
957	0.004973193049
958	0.0049701197
959	0.004961308942
960	0.004949190939
961	0.004942208961
962	0.004935518955
963	0.004933150046
964	0.004928087241
965	0.004919078168
966	0.004916307081
967	0.004904749343
968	0.004894185779
969	0.004891450279
970	0.004879759988
971	0.00487623054
972	0.004871461944
973	0.004868754007
974	0.004866624269
975	0.004862877658
976	0.004854550075
977	0.004852435829
978	0.004849509911
979	0.004842293772
980	0.004838852477
981	0.004830303345
982	0.004819047738
983	0.004816915311
984	0.004809801721
985	0.004799556213
986	0.004797273468
987	0.004785925116
988	0.00478397361
989	0.004781799415
990	0.004770531323
991	0.004764055638
992	0.004751370235
993	0.004746983087
994	0.004738726987
995	0.004729362365
996	0.004726843082
997	0.00471852251
998	0.004708694642
999	0.004705786068
