iter	MultiClass
170	0.04016133345
171	0.03974401644
172	0.03925163259
173	0.03881992035
174	0.03857397274
175	0.03830469474
176	0.03807139268
177	0.03788510109
178	0.03765864954
179	0.03747033407
180	0.03729168618
181	0.03693821614
182	0.036531521
183	0.03634332415
184	0.03617438245
185	0.03601948342
186	0.03580892447
187	0.03564640239
188	0.03548611747
189	0.03528747253
190	0.03516952551
191	0.03501723043
192	0.03479821474
193	0.03445315874
194	0.03426929714
195	0.03409866325
196	0.03395435345
197	0.03381302252
198	0.03362850387
199	0.03347095964
200	0.03329540295
201	0.03305073053
202	0.0329112711
203	0.03262758062
204	0.03236821444
205	0.03217498226
206	0.03202935074
207	0.03189932878
208	0.03159132502
209	0.03148606659
210	0.03136104003
211	0.03124264907
212	0.03112486431
213	0.03101083178
214	0.03089134993
215	0.03074454987
216	0.03061512206
217	0.03032811616
218	0.0300783389
219	0.02991285721
220	0.02966267597
221	0.02957190535
222	0.02933882899
223	0.02912914758
224	0.02892919866
225	0.02880251451
226	0.02848780449
227	0.02829209467
228	0.02819573215
229	0.02808804979
230	0.02796600113
231	0.02782098805
232	0.02775355362
233	0.02761281833
234	0.02751837429
235	0.02734864194
236	0.02721792119
237	0.0269631189
238	0.02689483252
239	0.02676843564
240	0.02657604326
241	0.02649578767
242	0.02641282138
243	0.02630967984
244	0.02618451982
245	0.02598924699
246	0.02591488045
247	0.02581553762
248	0.02569538757
249	0.02559992698
250	0.0254133112
251	0.02533887923
252	0.02509408401
253	0.02499899437
254	0.02484243712
255	0.02470357639
256	0.02463239355
257	0.0245517927
258	0.0244791667
259	0.02428124115
260	0.0242160939
261	0.02414999208
262	0.02399804028
263	0.02394862514
264	0.02388313366
265	0.02372192934
266	0.0234968174
267	0.02330650008
268	0.0231238518
269	0.0230271609
270	0.02286797106
271	0.02267341702
272	0.02252847197
273	0.02236810313
274	0.02230672264
275	0.02219220168
276	0.02211087231
277	0.02206908488
278	0.0219968413
279	0.02193819685
280	0.0218005147
281	0.02171343002
282	0.02165060526
283	0.02147793782
284	0.02140404482
285	0.02133099069
286	0.02118874282
287	0.02104242647
288	0.02085499029
289	0.02073766348
290	0.02069188759
291	0.02051927199
292	0.02044559541
293	0.02032945823
294	0.02026930866
295	0.02014225521
296	0.02009531553
297	0.01994356964
298	0.01984565989
299	0.01968587995
300	0.01963315834
301	0.01949886748
302	0.01936679936
303	0.01930944144
304	0.0192526166
305	0.01918770133
306	0.01908565539
307	0.01904428728
308	0.01898951146
309	0.01892190015
310	0.01885705762
311	0.01881557109
312	0.01876321202
313	0.01872228054
314	0.01861093532
315	0.01857660587
316	0.01853686283
317	0.01848585101
318	0.01842475069
319	0.01833876556
320	0.01830022212
321	0.01824559813
322	0.01819047495
323	0.01809662754
324	0.01806767624
325	0.0180321581
326	0.01799534628
327	0.0178578423
328	0.01779208365
329	0.01765523612
330	0.01759792071
331	0.01754124735
332	0.01750695823
333	0.01742146861
334	0.01738782837
335	0.01734308883
336	0.01726337098
337	0.0171564097
338	0.01711403882
339	0.01708125549
340	0.01698381894
341	0.01691498139
342	0.01688130847
343	0.0168339299
344	0.01680881679
345	0.01676913522
346	0.016736653
347	0.01667395327
348	0.01655857277
349	0.01653694658
350	0.01650196295
351	0.01647608677
352	0.01643781722
353	0.01640697723
354	0.01636534818
355	0.01633125583
356	0.0162928385
357	0.01624530188
358	0.01614963228
359	0.01604407113
360	0.01596052511
361	0.01593454659
362	0.01587080412
363	0.01580467198
364	0.01569253234
365	0.01562051064
366	0.01555652599
367	0.01552998895
368	0.01550411415
369	0.01543624426
370	0.01541031549
371	0.0152994818
372	0.01526663629
373	0.01523728829
374	0.01520522969
375	0.01516415632
376	0.01509940017
377	0.01506862719
378	0.01497596113
379	0.01489375185
380	0.01479231138
381	0.01471223419
382	0.01468701559
383	0.01458511316
384	0.0145617987
385	0.01450188889
386	0.01447784759
387	0.01444947886
388	0.0144182354
389	0.01432258015
390	0.01426477561
391	0.0142415309
392	0.01421314767
393	0.01412808997
394	0.01410531472
395	0.01401350199
396	0.01397942758
397	0.01394961909
398	0.01389816487
399	0.01383158786
400	0.01376839055
401	0.01368226096
402	0.01363778501
403	0.01355214007
404	0.01351992849
405	0.01347596113
406	0.01345864237
407	0.01342217571
408	0.01340151779
409	0.01338099953
410	0.01336415217
411	0.01328666822
412	0.01324000085
413	0.01322095971
414	0.01320204142
415	0.01318355419
416	0.01313411519
417	0.01310962919
418	0.01309151748
419	0.01302763172
420	0.01301094287
421	0.01299286619
422	0.01295887285
423	0.01294017932
424	0.01292244305
425	0.01290178953
426	0.01288343082
427	0.01283624719
428	0.01276511434
429	0.01274367787
430	0.01271512335
431	0.01263958167
432	0.01260755476
433	0.01258576141
434	0.01253062411
435	0.01249540355
436	0.01242578699
437	0.01240059872
438	0.01238655182
439	0.01232125477
440	0.01229523431
441	0.01227919281
442	0.01226362002
443	0.01222084461
444	0.01215233804
445	0.01212834236
446	0.01211212724
447	0.01209703255
448	0.01208381266
449	0.01206514393
450	0.01204358047
451	0.01201506173
452	0.01196363398
453	0.01195068582
454	0.01190597817
455	0.0118927468
456	0.01183209089
457	0.01181685467
458	0.01180262521
459	0.01179020169
460	0.01177518937
461	0.01176026552
462	0.01174195421
463	0.01172981832
464	0.01170792551
465	0.01164891541
466	0.01163009311
467	0.01156350216
468	0.01154984038
469	0.01152862288
470	0.01151536306
471	0.011497113
472	0.01148376287
473	0.01141938879
474	0.01140085428
475	0.01137909773
476	0.01136511691
477	0.01129976635
478	0.01128054632
479	0.01126095022
480	0.01122340687
481	0.01121008027
482	0.01119748524
483	0.01118645798
484	0.01117260038
485	0.01110866687
486	0.01109195195
487	0.01106244685
488	0.01104950678
489	0.01103737136
490	0.01102528644
491	0.0109970343
492	0.01095034388
493	0.01091619629
494	0.010868542
495	0.01084896143
496	0.0108367012
497	0.01077674415
498	0.01074376887
499	0.01072654553
500	0.01071440696
501	0.0106681603
502	0.01061641762
503	0.0106015404
504	0.01058292013
505	0.01056821142
506	0.01053650657
507	0.01052135494
508	0.01050688644
509	0.01049748715
510	0.01048665029
511	0.0104300725
512	0.01041588397
513	0.01036998027
514	0.0103438452
515	0.01033329796
516	0.01031749219
517	0.01030705314
518	0.01029328412
519	0.01027920329
520	0.01023019463
521	0.01021982407
522	0.01021100253
523	0.01019684153
524	0.01014495659
525	0.01011696134
526	0.01010832574
527	0.01009649692
528	0.01008676309
529	0.01004735045
530	0.01003565491
531	0.01002621341
532	0.01001650371
533	0.009987959501
534	0.009940999583
535	0.009933228315
536	0.00992356585
537	0.009914052836
538	0.009864553973
539	0.009849517876
540	0.009814237989
541	0.009782196839
542	0.009737483389
543	0.009711745234
544	0.009702091067
545	0.009689935235
546	0.009678084003
547	0.009668565587
548	0.009620883853
549	0.009611633869
550	0.009564592945
551	0.009555262262
552	0.009513565005
553	0.009496003398
554	0.009487257031
555	0.009478427771
556	0.009466266359
557	0.009457512909
558	0.009428152063
559	0.009399516763
560	0.009387839803
561	0.009378863213
562	0.009368665997
563	0.009355202946
564	0.009341811671
565	0.009333067417
566	0.009324363935
567	0.009301230296
568	0.009289625765
569	0.009281463454
570	0.009269382154
571	0.009261288092
572	0.009220209871
573	0.0092132459
574	0.009185392264
575	0.009145448112
576	0.009124089685
577	0.009114307722
578	0.009103934401
579	0.009088778969
580	0.009065298128
581	0.009054926766
582	0.009042792828
583	0.009012957204
584	0.008979350507
585	0.008946309391
586	0.00893939457
587	0.0089265025
588	0.008920386559
589	0.008913899698
590	0.008906442242
591	0.008884945351
592	0.008879573448
593	0.008849493605
594	0.008820502762
595	0.008808948065
596	0.008798564453
597	0.00878106346
598	0.00877140113
599	0.008746525236
600	0.008712529104
601	0.008672083327
602	0.008662604504
603	0.008653169783
604	0.008619689321
605	0.008610058784
606	0.008600747513
607	0.008562525887
608	0.008550761996
609	0.008511743419
610	0.008482684791
611	0.008453878736
612	0.008444574841
613	0.008438435355
614	0.008406395522
615	0.008389257822
616	0.008364261345
617	0.008336263649
618	0.008329549724
619	0.008322966667
620	0.008297782862
621	0.008272267817
622	0.008262883535
623	0.008252520336
624	0.008230371447
625	0.008213120241
626	0.008179591828
627	0.008171096825
628	0.008162241028
629	0.008155925445
630	0.008119703657
631	0.008113083125
632	0.008088183536
633	0.008059421732
634	0.008052886118
635	0.008044668567
636	0.008038633891
637	0.008013474247
638	0.008007061041
639	0.008002427292
640	0.007996380324
641	0.007988329754
642	0.007956063368
643	0.007945901644
644	0.00791603942
645	0.007882304602
646	0.007874043391
647	0.007842746359
648	0.007825814365
649	0.007794630541
650	0.007770153932
651	0.00773780149
652	0.007712468134
653	0.007702768884
654	0.007685798674
655	0.007679811369
656	0.007673976093
657	0.007646210886
658	0.007639467681
659	0.007634625409
660	0.007629766665
661	0.007624564594
662	0.007615687817
663	0.007607511121
664	0.007602009964
665	0.007582464131
666	0.007573721063
667	0.007552219638
668	0.007546802406
669	0.007541371549
670	0.007525145699
671	0.007517529851
672	0.007493027537
673	0.007484816889
674	0.007477429366
675	0.007471866284
676	0.007450769452
677	0.007435607862
678	0.007430540965
679	0.007423170573
680	0.007417989286
681	0.007387669316
682	0.007358133376
683	0.007347747204
684	0.007318466076
685	0.007289738038
686	0.007263434164
687	0.007236734186
688	0.007217235838
689	0.007212233035
690	0.00719743193
691	0.007169749083
692	0.007165404336
693	0.007160207656
694	0.007143790321
695	0.007121224085
696	0.007116429286
697	0.007109920611
698	0.007104120308
699	0.007085437726
700	0.00708037404
701	0.007062213826
702	0.00705741731
703	0.007043248576
704	0.007038488583
705	0.007030941977
706	0.007026243719
707	0.007002758802
708	0.006997153122
709	0.00699293256
710	0.006986703293
711	0.006982910961
712	0.006956128526
713	0.006950618822
714	0.00694573796
715	0.006932031909
716	0.006925648728
717	0.006917919353
718	0.006914055598
719	0.006906372487
720	0.006898721505
721	0.00687671352
722	0.006860408778
723	0.006835504857
724	0.006826870173
725	0.006820839753
726	0.006816705753
727	0.006810712185
728	0.006804856007
729	0.006781388691
730	0.006774457709
731	0.006769913007
732	0.006765688767
733	0.006743874536
734	0.006739374765
735	0.006720500377
736	0.006695842195
737	0.006690728985
738	0.006683112668
739	0.006678988949
740	0.006670455366
741	0.006657828307
742	0.00663426718
743	0.006611767726
744	0.006606228985
745	0.006599848358
746	0.006595530191
747	0.006589796395
748	0.006582424875
749	0.006559526027
750	0.006554100114
751	0.006550135982
752	0.006545903858
753	0.006529994314
754	0.006510383182
755	0.006504744018
756	0.006498395269
757	0.006483280678
758	0.006465824301
759	0.006454522739
760	0.00644980657
761	0.006446436674
762	0.006434633945
763	0.006429444857
764	0.006421574991
765	0.006417828606
766	0.00641303017
767	0.006409454403
768	0.006389523343
769	0.006371249287
770	0.006367464128
771	0.006363993991
772	0.006349891714
773	0.00633220307
774	0.006315543617
775	0.006309185064
776	0.006290849775
777	0.006287122356
778	0.006281210287
779	0.00625991604
780	0.006254774924
781	0.006250745463
782	0.006245751405
783	0.006240861011
784	0.006237026631
785	0.006234008627
786	0.006229677314
787	0.006225295264
788	0.006219183171
789	0.006203076172
790	0.006198357285
791	0.006194623648
792	0.006178318987
793	0.006172562281
794	0.006158360145
795	0.006147812725
796	0.006138097518
797	0.006127798182
798	0.006123132008
799	0.006115904061
800	0.006113095099
801	0.006108469792
802	0.006102245219
803	0.006089370336
804	0.006086024528
805	0.006070589485
806	0.006067484483
807	0.006064113123
808	0.006059059334
809	0.006054543399
810	0.006050912698
811	0.006046423092
812	0.006041733442
813	0.006039009115
814	0.006033328483
815	0.00601371059
816	0.005994091284
817	0.005990819504
818	0.005982732126
819	0.005967461596
820	0.005950105739
821	0.005947523395
822	0.005942386402
823	0.005938992368
824	0.005927394216
825	0.00592417482
826	0.005919415548
827	0.005915053099
828	0.005909608851
829	0.005901604525
830	0.005897265507
831	0.005893948969
832	0.005888645889
833	0.005871499881
834	0.005867295335
835	0.005864241445
836	0.00585940136
837	0.005842414824
838	0.005839164967
839	0.005833887368
840	0.005828231061
841	0.005825010601
842	0.005806612917
843	0.005790593828
844	0.005786512145
845	0.005783499163
846	0.005769969584
847	0.005754399379
848	0.005750054377
849	0.005740311721
850	0.005737420238
851	0.005729299675
852	0.005726343134
853	0.00571115269
854	0.005708211845
855	0.00570406589
856	0.00569909058
857	0.005695154134
858	0.005692246723
859	0.005676130953
860	0.005672225086
861	0.005668243703
862	0.005651408644
863	0.005647537448
864	0.005639407209
865	0.005636556882
866	0.005633763022
867	0.005628926725
868	0.005624925301
869	0.005621949053
870	0.005617533968
871	0.005609516179
872	0.00560366358
873	0.00559476564
874	0.005591011815
875	0.005578865285
876	0.005561863241
877	0.005557112987
878	0.005554525132
879	0.005550226394
880	0.005545513424
881	0.005541243093
882	0.005527782119
883	0.005523952229
884	0.005509111783
885	0.005496442087
886	0.005493754944
887	0.005478356547
888	0.005470708113
889	0.005467112316
890	0.005463527298
891	0.005446564993
892	0.005443749473
893	0.005435497382
894	0.005432697369
895	0.005424913206
896	0.005422302278
897	0.005417809261
898	0.005415255057
899	0.00541180635
900	0.005407341135
901	0.005390676372
902	0.005378338903
903	0.005374201081
904	0.005361953647
905	0.005359694132
906	0.005357156793
907	0.005354828448
908	0.005340989996
909	0.005338752316
910	0.005323416168
911	0.005309407143
912	0.005302600002
913	0.005299229028
914	0.005283635173
915	0.005270037114
916	0.005260034764
917	0.00525105513
918	0.005247661014
919	0.005236863963
920	0.005234416708
921	0.005220777786
922	0.005206900372
923	0.005204625152
924	0.005201307369
925	0.005194379946
926	0.005186842126
927	0.005183594423
928	0.005179836877
929	0.005167826857
930	0.005154643756
931	0.005146932798
932	0.005144425219
933	0.005142098682
934	0.005126906725
935	0.005119411583
936	0.005104819264
937	0.005102578395
938	0.005092124281
939	0.005088759682
940	0.005080973277
941	0.005078292836
942	0.005075978792
943	0.005073539105
944	0.005071237112
945	0.005059223106
946	0.005055530068
947	0.00504345521
948	0.00504116057
949	0.005026926996
950	0.005024603905
951	0.005013215442
952	0.005010808545
953	0.005006935648
954	0.005003905323
955	0.005000553622
956	0.004997478421
957	0.004985881961
958	0.00497225163
959	0.004968712571
960	0.004966435584
961	0.004957158895
962	0.00495522326
963	0.004941646097
964	0.004937882746
965	0.004934130716
966	0.004923500258
967	0.004919772198
968	0.004917607285
969	0.004907864124
970	0.004904425816
971	0.004892890114
972	0.004890745961
973	0.004888607135
974	0.004882683068
975	0.004879285824
976	0.004877269526
977	0.004874343949
978	0.00487210745
979	0.004859448191
980	0.00485337704
981	0.004850489951
982	0.004841339851
983	0.004833100203
984	0.004831015645
985	0.004820559287
986	0.004813930131
987	0.004811981037
988	0.004805388468
989	0.004802892215
990	0.004790423264
991	0.004781729397
992	0.004778529022
993	0.004775027038
994	0.004763581701
995	0.004759396308
996	0.004753050596
997	0.004750322689
998	0.004741516211
999	0.004728656034
